timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1653279064776,2384,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,5962,124,20,20,https://swapi.dev/api/people,2384,0,266
1653279064775,2424,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,5962,124,20,20,https://swapi.dev/api/people,2424,0,273
1653279064774,2572,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,5962,124,20,20,https://swapi.dev/api/people,2572,0,271
1653279064776,2613,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,5962,124,20,20,https://swapi.dev/api/people,2613,0,280
1653279064781,2626,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,5962,124,20,20,https://swapi.dev/api/people,2626,0,268
1653279064775,2676,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,5962,124,20,20,https://swapi.dev/api/people,2676,0,277
1653279064784,2728,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,5962,124,20,20,https://swapi.dev/api/people,2728,0,304
1653279064782,2737,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,5962,124,20,20,https://swapi.dev/api/people,2737,0,295
1653279064775,2763,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,5962,124,20,20,https://swapi.dev/api/people,2763,0,279
1653279064784,2762,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,5962,124,20,20,https://swapi.dev/api/people,2762,0,302
1653279064783,2772,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,5962,124,20,20,https://swapi.dev/api/people,2772,0,279
1653279064783,2780,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,5962,124,20,20,https://swapi.dev/api/people,2780,0,285
1653279064783,2787,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,5962,124,20,20,https://swapi.dev/api/people,2787,0,297
1653279064777,2805,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,5962,124,20,20,https://swapi.dev/api/people,2805,0,296
1653279064781,2808,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,5962,124,20,20,https://swapi.dev/api/people,2808,0,312
1653279064781,2816,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,5962,124,20,20,https://swapi.dev/api/people,2816,0,300
1653279064785,2818,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,5962,124,20,20,https://swapi.dev/api/people,2818,0,299
1653279064781,2830,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,5962,124,20,20,https://swapi.dev/api/people,2830,0,314
1653279064781,2859,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,5962,124,20,20,https://swapi.dev/api/people,2859,0,293
1653279064781,2946,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,5962,124,20,20,https://swapi.dev/api/people,2946,0,310
1653279067167,4629,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,18989,123,20,20,https://swapi.dev/api/films,4629,0,0
1653279067604,4271,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,18989,123,20,20,https://swapi.dev/api/films,4240,0,0
1653279067200,4727,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,18989,123,20,20,https://swapi.dev/api/films,4707,0,0
1653279067452,4586,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,18989,123,20,20,https://swapi.dev/api/films,4567,0,0
1653279067390,4688,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,18989,123,20,20,https://swapi.dev/api/films,4642,0,0
1653279067408,4906,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,18989,123,20,20,https://swapi.dev/api/films,4904,0,0
1653279067547,4829,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,18989,123,20,20,https://swapi.dev/api/films,4826,0,0
1653279067512,4977,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,18989,123,20,20,https://swapi.dev/api/films,4927,0,0
1653279067519,4988,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,18989,123,20,20,https://swapi.dev/api/films,4983,0,0
1653279067590,4963,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,18989,123,20,20,https://swapi.dev/api/films,4938,0,0
1653279067582,5003,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,18989,123,20,20,https://swapi.dev/api/films,4971,0,0
1653279067611,5001,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,18989,123,20,20,https://swapi.dev/api/films,5001,0,0
1653279067539,5088,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,18989,123,20,20,https://swapi.dev/api/films,5085,0,0
1653279067571,5105,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,18989,123,20,20,https://swapi.dev/api/films,5104,0,0
1653279067555,5144,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,18989,123,20,20,https://swapi.dev/api/films,5142,0,0
1653279067564,5264,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,18989,123,20,20,https://swapi.dev/api/films,5254,0,0
1653279067641,5280,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,18989,123,20,20,https://swapi.dev/api/films,5280,0,0
1653279071797,1148,GetStarship,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,6297,127,20,20,https://swapi.dev/api/starships,1148,0,0
1653279067347,5648,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,18989,123,20,20,https://swapi.dev/api/films,5646,0,0
1653279071928,1081,GetStarship,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,6297,127,20,20,https://swapi.dev/api/starships,1081,0,0
1653279067727,5388,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,18989,123,20,20,https://swapi.dev/api/films,5370,0,0
1653279067598,5519,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,18989,123,20,20,https://swapi.dev/api/films,5471,0,0
1653279072078,1106,GetStarship,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,6297,127,20,20,https://swapi.dev/api/starships,1106,0,0
1653279071875,1352,GetStarship,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,6297,127,20,20,https://swapi.dev/api/starships,1351,0,0
1653279072039,1343,GetStarship,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,6297,127,20,20,https://swapi.dev/api/starships,1343,0,0
1653279072489,1118,GetStarship,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,6297,127,20,20,https://swapi.dev/api/starships,1118,0,0
1653279072376,1323,GetStarship,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,6297,127,20,20,https://swapi.dev/api/starships,1323,0,0
1653279072314,1463,GetStarship,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,6297,127,20,20,https://swapi.dev/api/starships,1463,0,0
1653279072507,1276,GetStarship,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,6297,127,20,20,https://swapi.dev/api/starships,1276,0,0
1653279072553,1252,GetStarship,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,6297,127,20,20,https://swapi.dev/api/starships,1252,0,0
1653279072676,1175,GetStarship,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,6297,127,20,20,https://swapi.dev/api/starships,1175,0,0
1653279072612,1246,GetStarship,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,6297,127,20,20,https://swapi.dev/api/starships,1246,0,0
1653279072586,1278,GetStarship,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,6297,127,20,20,https://swapi.dev/api/starships,1278,0,0
1653279072699,1193,GetStarship,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,6297,127,20,20,https://swapi.dev/api/starships,1193,0,0
1653279072627,1295,GetStarship,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,6297,127,20,20,https://swapi.dev/api/starships,1295,0,0
1653279072946,1072,GetVehicles,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,5317,126,20,20,https://swapi.dev/api/vehicles,1072,0,0
1653279072921,1202,GetStarship,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,6297,127,20,20,https://swapi.dev/api/starships,1202,0,0
1653279072995,1155,GetStarship,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,6297,127,20,20,https://swapi.dev/api/starships,1155,0,0
1653279072828,1353,GetStarship,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,6297,127,20,20,https://swapi.dev/api/starships,1353,0,0
1653279073009,1296,GetVehicles,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,5317,126,20,20,https://swapi.dev/api/vehicles,1295,0,0
1653279073185,1322,GetVehicles,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,5317,126,20,20,https://swapi.dev/api/vehicles,1322,0,0
1653279073116,1404,GetStarship,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,6297,127,20,20,https://swapi.dev/api/starships,1404,0,0
1653279073117,1427,GetStarship,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,6297,127,20,20,https://swapi.dev/api/starships,1427,0,0
1653279073383,1232,GetVehicles,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,5317,126,20,20,https://swapi.dev/api/vehicles,1232,0,0
1653279073227,1397,GetVehicles,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,5317,126,20,20,https://swapi.dev/api/vehicles,1397,0,0
1653279073778,1023,GetVehicles,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,5317,126,20,20,https://swapi.dev/api/vehicles,1023,0,0
1653279073805,1038,GetVehicles,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,5317,126,20,20,https://swapi.dev/api/vehicles,1038,0,0
1653279073784,1128,GetVehicles,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,5317,126,40,40,https://swapi.dev/api/vehicles,1128,0,0
1653279073607,1377,GetVehicles,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,5317,126,40,40,https://swapi.dev/api/vehicles,1377,0,0
1653279073859,1127,GetVehicles,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,5317,126,40,40,https://swapi.dev/api/vehicles,1127,0,0
1653279073865,1124,GetVehicles,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,5317,126,40,40,https://swapi.dev/api/vehicles,1124,0,0
1653279073852,1187,GetVehicles,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,5317,126,40,40,https://swapi.dev/api/vehicles,1187,0,0
1653279073892,1178,GetVehicles,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,5317,126,40,40,https://swapi.dev/api/vehicles,1178,0,0
1653279073700,1385,GetVehicles,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,5317,126,40,40,https://swapi.dev/api/vehicles,1385,0,0
1653279074151,995,GetVehicles,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,5317,126,40,40,https://swapi.dev/api/vehicles,995,0,0
1653279073922,1335,GetVehicles,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,5317,126,40,40,https://swapi.dev/api/vehicles,1335,0,0
1653279074181,1137,GetVehicles,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,5317,126,40,40,https://swapi.dev/api/vehicles,1137,0,0
1653279074123,1201,GetVehicles,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,5317,126,40,40,https://swapi.dev/api/vehicles,1201,0,0
1653279074018,1532,GetPlanets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,5834,125,40,40,https://swapi.dev/api/planets,1532,0,0
1653279074544,1006,GetVehicles,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,5317,126,40,40,https://swapi.dev/api/vehicles,1006,0,0
1653279074520,1035,GetVehicles,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,5317,126,40,40,https://swapi.dev/api/vehicles,1035,0,0
1653279074305,1326,GetPlanets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,5834,125,40,40,https://swapi.dev/api/planets,1326,0,0
1653279074624,1298,GetPlanets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,5834,125,40,40,https://swapi.dev/api/planets,1298,0,0
1653279074508,1535,GetPlanets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,5834,125,40,40,https://swapi.dev/api/planets,1535,0,0
1653279074615,1856,GetPlanets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,5834,125,40,40,https://swapi.dev/api/planets,1856,0,0
1653279074802,1853,GetPlanets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,5834,125,40,40,https://swapi.dev/api/planets,1853,0,0
1653279074913,1759,GetPlanets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,5834,125,40,40,https://swapi.dev/api/planets,1759,0,0
1653279074984,1726,GetPlanets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,5834,125,40,40,https://swapi.dev/api/planets,1726,0,0
1653279074843,2243,GetPlanets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,5834,125,40,40,https://swapi.dev/api/planets,2243,0,0
1653279075039,2195,GetPlanets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,5834,125,40,40,https://swapi.dev/api/planets,2195,0,0
1653279074986,2330,GetPlanets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,5834,125,40,40,https://swapi.dev/api/planets,2330,0,0
1653279074989,2460,GetPlanets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,5834,125,40,40,https://swapi.dev/api/planets,2460,0,0
1653279075146,2483,GetPlanets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,5834,125,40,40,https://swapi.dev/api/planets,2483,0,0
1653279075257,2590,GetPlanets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,5834,125,40,40,https://swapi.dev/api/planets,2590,0,0
1653279075070,2778,GetPlanets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,5834,125,40,40,https://swapi.dev/api/planets,2778,0,0
1653279075325,2599,GetPlanets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,5834,125,40,40,https://swapi.dev/api/planets,2599,0,0
1653279075318,2726,GetPlanets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,5834,125,40,40,https://swapi.dev/api/planets,2726,0,0
1653279075555,2570,GetPlanets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,5834,125,40,40,https://swapi.dev/api/planets,2570,0,0
1653279075551,2968,GetPlanets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,5834,125,40,40,https://swapi.dev/api/planets,2968,0,0
1653279074864,3661,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-24,text,true,,5962,124,40,40,https://swapi.dev/api/people,3661,0,127
1653279074869,3694,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-26,text,true,,5962,124,40,40,https://swapi.dev/api/people,3694,0,128
1653279074874,3716,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-29,text,true,,5962,124,40,40,https://swapi.dev/api/people,3716,0,123
1653279074864,3732,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-23,text,true,,5962,124,40,40,https://swapi.dev/api/people,3732,0,128
1653279074873,4056,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-28,text,true,,5962,124,40,40,https://swapi.dev/api/people,4056,0,122
1653279074878,4060,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-30,text,true,,5962,124,40,40,https://swapi.dev/api/people,4060,0,125
1653279074863,4126,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-22,text,true,,5962,124,40,40,https://swapi.dev/api/people,4126,0,128
1653279074869,4130,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-27,text,true,,5962,124,40,40,https://swapi.dev/api/people,4130,0,127
1653279074865,4204,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-25,text,true,,5962,124,40,40,https://swapi.dev/api/people,4204,0,129
1653279075086,4156,GetPlanets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,5834,125,40,40,https://swapi.dev/api/planets,4156,0,0
1653279074863,4669,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-21,text,true,,5962,124,40,40,https://swapi.dev/api/people,4669,0,130
1653279075632,4032,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,5962,124,40,40,https://swapi.dev/api/people,4032,0,130
1653279074878,5074,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-31,text,true,,5962,124,40,40,https://swapi.dev/api/people,5074,0,125
1653279075551,4490,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,5962,124,40,40,https://swapi.dev/api/people,4490,0,126
1653279074888,5372,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-39,text,true,,5962,124,40,40,https://swapi.dev/api/people,5372,0,123
1653279074889,5373,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-34,text,true,,5962,124,40,40,https://swapi.dev/api/people,5373,0,141
1653279074890,5380,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-37,text,true,,5962,124,40,40,https://swapi.dev/api/people,5380,0,125
1653279074883,5394,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-35,text,true,,5962,124,40,40,https://swapi.dev/api/people,5394,0,123
1653279075925,4394,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,5962,124,40,40,https://swapi.dev/api/people,4394,0,126
1653279074886,5621,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-36,text,true,,5962,124,40,40,https://swapi.dev/api/people,5621,0,130
1653279074880,5627,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-33,text,true,,5962,124,40,40,https://swapi.dev/api/people,5627,0,127
1653279074885,5624,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-40,text,true,,5962,124,40,40,https://swapi.dev/api/people,5624,0,136
1653279074883,5696,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-32,text,true,,5962,124,40,40,https://swapi.dev/api/people,5696,0,127
1653279074891,5881,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-38,text,true,,5962,124,40,40,https://swapi.dev/api/people,5881,0,139
1653279076044,4729,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,5962,124,40,40,https://swapi.dev/api/people,4729,0,128
1653279076673,4201,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,5962,124,40,40,https://swapi.dev/api/people,4201,0,127
1653279076472,4411,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,5962,124,40,40,https://swapi.dev/api/people,4411,0,132
1653279076712,4277,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,5962,124,40,40,https://swapi.dev/api/people,4277,0,122
1653279076656,4628,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,5962,124,40,40,https://swapi.dev/api/people,4628,0,127
1653279077317,4063,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,5962,124,40,40,https://swapi.dev/api/people,4063,0,223
1653279077235,4356,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,5962,124,40,40,https://swapi.dev/api/people,4356,0,232
1653279077087,4633,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,5962,124,40,40,https://swapi.dev/api/people,4633,0,130
1653279077450,4307,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,5962,124,40,40,https://swapi.dev/api/people,4307,0,138
1653279077849,4152,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,5962,124,40,40,https://swapi.dev/api/people,4152,0,118
1653279078126,3880,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,5962,124,40,40,https://swapi.dev/api/people,3880,0,134
1653279077924,4084,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,5962,124,40,40,https://swapi.dev/api/people,4084,0,127
1653279077630,4429,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,5962,124,40,40,https://swapi.dev/api/people,4429,0,130
1653279077848,4346,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,5962,124,40,40,https://swapi.dev/api/people,4346,0,120
1653279078045,4176,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,5962,124,40,40,https://swapi.dev/api/people,4176,0,132
1653279078520,4300,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,5962,124,40,40,https://swapi.dev/api/people,4300,0,122
1653279079243,3986,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,5962,124,40,40,https://swapi.dev/api/people,3986,0,130
1653279078596,9383,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-23,text,true,,18989,123,60,60,https://swapi.dev/api/films,9381,0,0
1653279078590,9460,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-29,text,true,,18989,123,60,60,https://swapi.dev/api/films,9408,0,0
1653279078929,9145,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-28,text,true,,18989,123,60,60,https://swapi.dev/api/films,9059,0,0
1653279078564,10132,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-26,text,true,,18989,123,60,60,https://swapi.dev/api/films,10131,0,0
1653279084949,4039,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-42,text,true,,5962,124,60,60,https://swapi.dev/api/people,4039,0,145
1653279079001,10120,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-27,text,true,,18989,123,60,60,https://swapi.dev/api/films,10066,0,0
1653279084952,4426,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-46,text,true,,5962,124,60,60,https://swapi.dev/api/people,4426,0,144
1653279079069,10342,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-25,text,true,,18989,123,60,60,https://swapi.dev/api/films,10342,0,0
1653279084950,4520,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-44,text,true,,5962,124,60,60,https://swapi.dev/api/people,4520,0,144
1653279084949,4582,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-41,text,true,,5962,124,60,60,https://swapi.dev/api/people,4582,0,148
1653279079953,9600,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-31,text,true,,18989,123,60,60,https://swapi.dev/api/films,9515,0,0
1653279084960,4874,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-57,text,true,,5962,124,60,60,https://swapi.dev/api/people,4874,0,139
1653279078526,11324,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-24,text,true,,18989,123,60,60,https://swapi.dev/api/films,11224,0,0
1653279084952,4981,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-45,text,true,,5962,124,60,60,https://swapi.dev/api/people,4981,0,143
1653279084963,4978,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-56,text,true,,5962,124,60,60,https://swapi.dev/api/people,4978,0,136
1653279084960,4995,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-55,text,true,,5962,124,60,60,https://swapi.dev/api/people,4995,0,150
1653279084963,5026,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-60,text,true,,5962,124,60,60,https://swapi.dev/api/people,5026,0,136
1653279084964,5116,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-58,text,true,,5962,124,60,60,https://swapi.dev/api/people,5116,0,140
1653279084949,5134,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-43,text,true,,5962,124,60,60,https://swapi.dev/api/people,5134,0,168
1653279078939,11218,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-30,text,true,,18989,123,60,60,https://swapi.dev/api/films,11164,0,0
1653279079532,10747,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-21,text,true,,18989,123,60,60,https://swapi.dev/api/films,10736,0,0
1653279080261,10146,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-39,text,true,,18989,123,60,60,https://swapi.dev/api/films,10120,0,0
1653279078989,11491,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-22,text,true,,18989,123,60,60,https://swapi.dev/api/films,11477,0,0
1653279080042,10496,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,18989,123,60,60,https://swapi.dev/api/films,10466,0,0
1653279084952,5731,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-47,text,true,,5962,124,60,60,https://swapi.dev/api/people,5731,0,166
1653279084958,5767,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-53,text,true,,5962,124,60,60,https://swapi.dev/api/people,5767,0,176
1653279079665,11074,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,18989,123,60,60,https://swapi.dev/api/films,11013,0,0
1653279084955,5810,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-50,text,true,,5962,124,60,60,https://swapi.dev/api/people,5810,0,169
1653279080270,10541,GetFilms,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-37,text,true,,18989,123,60,60,https://swapi.dev/api/films,10447,0,0
1653279084954,5967,GetPeople,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-49,text,true,,5962,124,60,60,https://swapi.dev/api/people,5967,0,178
